topic_int,topic_names,Source
2,energiø bornholm,Pro Media
4,north sea,Pro Media
2,energiø bornholm,Pro Media
9,renew energi,Pro Media
6,wind turbin,Pro Media
3,offshor wind,Pro Media
6,wind turbin,Pro Media
6,wind turbin,Pro Media
9,renew energi,Pro Media
4,north sea,Pro Media
8,offshor wind farm,Pro Media
6,wind turbin,Pro Media
3,offshor wind,Pro Media
2,energiø bornholm,Pro Media
4,north sea,Pro Media
6,wind turbin,Pro Media
3,offshor wind,Pro Media
2,energiø bornholm,Pro Media
1,abstract avail,Pro Media
9,renew energi,Pro Media
3,offshor wind,Pro Media
8,offshor wind farm,Pro Media
8,offshor wind farm,Pro Media
3,offshor wind,Pro Media
8,offshor wind farm,Pro Media
4,north sea,Pro Media
8,offshor wind farm,Pro Media
9,renew energi,Pro Media
6,wind turbin,Pro Media
4,north sea,Pro Media
4,north sea,Pro Media
1,abstract avail,Pro Media
4,north sea,Pro Media
8,offshor wind farm,Pro Media
3,offshor wind,Pro Media
9,renew energi,Pro Media
4,north sea,Pro Media
9,renew energi,Pro Media
9,renew energi,Pro Media
6,wind turbin,Pro Media
3,offshor wind,Pro Media
8,offshor wind farm,Pro Media
6,wind turbin,Pro Media
9,renew energi,Pro Media
3,offshor wind,Pro Media
6,wind turbin,Pro Media
8,offshor wind farm,Pro Media
9,renew energi,Pro Media
8,offshor wind farm,Pro Media
4,north sea,Pro Media
4,north sea,Pro Media
6,wind turbin,Pro Media
8,offshor wind farm,Pro Media
2,energiø bornholm,Pro Media
8,offshor wind farm,Pro Media
9,renew energi,Pro Media
4,north sea,Pro Media
6,wind turbin,Pro Media
6,wind turbin,Pro Media
9,renew energi,Pro Media
4,north sea,Pro Media
4,north sea,Pro Media
6,wind turbin,Pro Media
6,wind turbin,Pro Media
4,north sea,Pro Media
1,abstract avail,Pro Media
4,north sea,Pro Media
8,offshor wind farm,Pro Media
8,offshor wind farm,Pro Media
9,renew energi,Pro Media
8,offshor wind farm,Pro Media
6,wind turbin,Pro Media
9,renew energi,Pro Media
3,offshor wind,Pro Media
6,wind turbin,Pro Media
9,renew energi,Pro Media
6,wind turbin,Pro Media
6,wind turbin,Pro Media
3,offshor wind,Pro Media
6,wind turbin,Pro Media
6,wind turbin,Pro Media
6,wind turbin,Pro Media
9,renew energi,Pro Media
3,offshor wind,Pro Media
0,energi island,Pro Media
6,wind turbin,Pro Media
4,north sea,Pro Media
9,renew energi,Pro Media
6,wind turbin,Pro Media
6,wind turbin,Pro Media
0,energi island,Reg Media
5,municip council,Reg Media
3,offshor wind,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
6,wind turbin,Reg Media
9,renew energi,Reg Media
6,wind turbin,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
0,energi island,Reg Media
9,renew energi,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
0,energi island,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
9,renew energi,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
8,offshor wind farm,Reg Media
9,renew energi,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
6,wind turbin,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
6,wind turbin,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
3,offshor wind,Reg Media
2,energiø bornholm,Reg Media
3,offshor wind,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
9,renew energi,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
6,wind turbin,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
9,renew energi,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
8,offshor wind farm,Reg Media
6,wind turbin,Reg Media
2,energiø bornholm,Reg Media
9,renew energi,Reg Media
3,offshor wind,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
6,wind turbin,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
6,wind turbin,Reg Media
8,offshor wind farm,Reg Media
6,wind turbin,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
3,offshor wind,Reg Media
4,north sea,Reg Media
6,wind turbin,Reg Media
8,offshor wind farm,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
1,abstract avail,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
9,renew energi,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
6,wind turbin,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
8,offshor wind farm,Reg Media
9,renew energi,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
6,wind turbin,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
6,wind turbin,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
9,renew energi,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
6,wind turbin,Reg Media
6,wind turbin,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
6,wind turbin,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
6,wind turbin,Reg Media
2,energiø bornholm,Reg Media
6,wind turbin,Reg Media
9,renew energi,Reg Media
2,energiø bornholm,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
9,renew energi,Reg Media
9,renew energi,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
9,renew energi,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
6,wind turbin,Reg Media
2,energiø bornholm,Reg Media
6,wind turbin,Reg Media
6,wind turbin,Reg Media
6,wind turbin,Reg Media
6,wind turbin,Reg Media
6,wind turbin,Reg Media
2,energiø bornholm,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
9,renew energi,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
9,renew energi,Reg Media
0,energi island,Reg Media
9,renew energi,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
9,renew energi,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
6,wind turbin,Reg Media
8,offshor wind farm,Reg Media
6,wind turbin,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
8,offshor wind farm,Reg Media
6,wind turbin,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
6,wind turbin,Reg Media
6,wind turbin,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
6,wind turbin,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
6,wind turbin,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
9,renew energi,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
8,offshor wind farm,Reg Media
9,renew energi,Reg Media
8,offshor wind farm,Reg Media
9,renew energi,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
9,renew energi,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
8,offshor wind farm,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
9,renew energi,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
8,offshor wind farm,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
6,wind turbin,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
6,wind turbin,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
6,wind turbin,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
0,energi island,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
6,wind turbin,Reg Media
3,offshor wind,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
3,offshor wind,Reg Media
6,wind turbin,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
1,abstract avail,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
8,offshor wind farm,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
6,wind turbin,Reg Media
4,north sea,Reg Media
6,wind turbin,Reg Media
2,energiø bornholm,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
0,energi island,Reg Media
8,offshor wind farm,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
0,energi island,Reg Media
2,energiø bornholm,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
4,north sea,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
5,municip council,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
6,wind turbin,Reg Media
0,energi island,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
0,energi island,Reg Media
0,energi island,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
2,energiø bornholm,Reg Media
6,wind turbin,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
8,offshor wind farm,Reg Media
6,wind turbin,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
8,offshor wind farm,Reg Media
4,north sea,Reg Media
5,municip council,Reg Media
4,north sea,Reg Media
6,wind turbin,Reg Media
5,municip council,Reg Media
6,wind turbin,Reg Media
2,energiø bornholm,Reg Media
8,offshor wind farm,Reg Media
5,municip council,Reg Media
5,municip council,Reg Media
7,wind farm,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
1,abstract avail,Sci Media
9,renew energi,Sci Media
3,offshor wind,Sci Media
1,abstract avail,Sci Media
3,offshor wind,Sci Media
7,wind farm,Sci Media
3,offshor wind,Sci Media
1,abstract avail,Sci Media
9,renew energi,Sci Media
7,wind farm,Sci Media
7,wind farm,Sci Media
7,wind farm,Sci Media
9,renew energi,Sci Media
7,wind farm,Sci Media
3,offshor wind,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
4,north sea,Sci Media
9,renew energi,Sci Media
3,offshor wind,Sci Media
3,offshor wind,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
7,wind farm,Sci Media
9,renew energi,Sci Media
3,offshor wind,Sci Media
7,wind farm,Sci Media
1,abstract avail,Sci Media
3,offshor wind,Sci Media
1,abstract avail,Sci Media
1,abstract avail,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
3,offshor wind,Sci Media
3,offshor wind,Sci Media
9,renew energi,Sci Media
7,wind farm,Sci Media
9,renew energi,Sci Media
7,wind farm,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
9,renew energi,Sci Media
7,wind farm,Sci Media
1,abstract avail,Sci Media
7,wind farm,Sci Media
7,wind farm,Sci Media
9,renew energi,Sci Media
7,wind farm,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
3,offshor wind,Sci Media
9,renew energi,Sci Media
7,wind farm,Sci Media
3,offshor wind,Sci Media
1,abstract avail,Sci Media
3,offshor wind,Sci Media
3,offshor wind,Sci Media
1,abstract avail,Sci Media
1,abstract avail,Sci Media
7,wind farm,Sci Media
1,abstract avail,Sci Media
7,wind farm,Sci Media
3,offshor wind,Sci Media
7,wind farm,Sci Media
3,offshor wind,Sci Media
1,abstract avail,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
7,wind farm,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
7,wind farm,Sci Media
3,offshor wind,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
3,offshor wind,Sci Media
3,offshor wind,Sci Media
7,wind farm,Sci Media
7,wind farm,Sci Media
1,abstract avail,Sci Media
3,offshor wind,Sci Media
9,renew energi,Sci Media
7,wind farm,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
3,offshor wind,Sci Media
9,renew energi,Sci Media
7,wind farm,Sci Media
1,abstract avail,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
9,renew energi,Sci Media
3,offshor wind,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
7,wind farm,Sci Media
1,abstract avail,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
3,offshor wind,Sci Media
7,wind farm,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
9,renew energi,Sci Media
3,offshor wind,Sci Media
7,wind farm,Sci Media
9,renew energi,Sci Media
3,offshor wind,Sci Media
7,wind farm,Sci Media
9,renew energi,Sci Media
7,wind farm,Sci Media
3,offshor wind,Sci Media
1,abstract avail,Sci Media
3,offshor wind,Sci Media
7,wind farm,Sci Media
1,abstract avail,Sci Media
7,wind farm,Sci Media
1,abstract avail,Sci Media
1,abstract avail,Sci Media
4,north sea,Sci Media
3,offshor wind,Sci Media
7,wind farm,Sci Media
0,energi island,Sci Media
1,abstract avail,Sci Media
1,abstract avail,Sci Media
1,abstract avail,Sci Media
0,energi island,Sci Media
9,renew energi,Sci Media
7,wind farm,Sci Media
7,wind farm,Sci Media
9,renew energi,Sci Media
3,offshor wind,Sci Media
9,renew energi,Sci Media
3,offshor wind,Sci Media
7,wind farm,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
1,abstract avail,Sci Media
3,offshor wind,Sci Media
9,renew energi,Sci Media
9,renew energi,Sci Media
7,wind farm,Sci Media
